4.808500e+000 3.724101e+004 5.550101e+004 
4.371364e+000 3.443911e+004 5.265121e+004 
3.973967e+000 3.180965e+004 4.989053e+004 
3.612697e+000 2.934724e+004 4.721918e+004 
3.284270e+000 2.704635e+004 4.463756e+004 
2.985700e+000 2.490130e+004 4.214611e+004 
2.714273e+000 2.290625e+004 3.974528e+004 
2.467521e+000 2.105530e+004 3.743548e+004 
2.243201e+000 1.934242e+004 3.521708e+004 
2.039273e+000 1.776152e+004 3.309042e+004 
1.853885e+000 1.630637e+004 3.105580e+004 
1.685350e+000 1.497056e+004 2.911344e+004 
1.532136e+000 1.374750e+004 2.726343e+004 
1.392851e+000 1.263043e+004 2.550568e+004 
1.266228e+000 1.161238e+004 2.383980e+004 
1.151117e+000 1.068626e+004 2.226509e+004 
1.046470e+000 9.844918e+003 2.078042e+004 
9.513361e-001 9.081202e+003 1.938424e+004 
8.648510e-001 8.388057e+003 1.807454e+004 
7.862282e-001 7.758609e+003 1.684887e+004 
7.147529e-001 7.186252e+003 1.570430e+004 
6.497754e-001 6.664715e+003 1.463755e+004 
5.907049e-001 6.188136e+003 1.364496e+004 
5.370044e-001 5.751116e+003 1.272260e+004 
4.881859e-001 5.348758e+003 1.186630e+004 
4.438053e-001 4.976696e+003 1.107173e+004 
4.034594e-001 4.631116e+003 1.033451e+004 
3.667813e-001 4.308756e+003 9.650252e+003 
3.334375e-001 4.006894e+003 9.014628e+003 
3.031250e-001 3.723327e+003 8.423476e+003 
2.755682e-001 3.456335e+003 7.872847e+003 
2.505165e-001 3.204624e+003 7.359074e+003 
2.277423e-001 2.967267e+003 6.878822e+003 
2.070385e-001 2.743625e+003 6.429120e+003 
1.882168e-001 2.533268e+003 6.007382e+003 
1.711062e-001 2.335888e+003 5.611394e+003 
1.555511e-001 2.151224e+003 5.239296e+003 
1.414101e-001 1.979004e+003 4.889527e+003 
1.285546e-001 1.818897e+003 4.560778e+003 
1.168678e-001 1.670489e+003 4.251928e+003 
1.062435e-001 1.533281e+003 3.961987e+003 
9.658497e-002 1.406693e+003 3.690052e+003 
8.780452e-002 1.290086e+003 3.435264e+003 
7.982229e-002 1.182784e+003 3.196788e+003 
7.256572e-002 1.084099e+003 2.973791e+003 
6.596883e-002 9.933500e+002 2.765444e+003 
5.997167e-002 9.098871e+002 2.570917e+003 
5.451970e-002 8.331007e+002 2.389383e+003 
4.956336e-002 7.624328e+002 2.220033e+003 
4.505760e-002 6.973818e+002 2.062080e+003 
4.096145e-002 6.375025e+002 1.914768e+003 
3.723769e-002 5.824030e+002 1.777384e+003 
3.385244e-002 5.317385e+002 1.649262e+003 
3.077495e-002 4.852029e+002 1.529786e+003 
2.797722e-002 4.425193e+002 1.418396e+003 
2.543384e-002 4.034312e+002 1.314579e+003 
2.312167e-002 3.676946e+002 1.217868e+003 
2.101970e-002 3.350723e+002 1.127835e+003 
1.910882e-002 3.053310e+002 1.044084e+003 
1.737166e-002 2.782402e+002 9.662404e+002 
1.579241e-002 2.535738e+002 8.939504e+002 
1.435674e-002 2.311124e+002 8.268724e+002 
1.305158e-002 2.106467e+002 7.646755e+002 
1.186507e-002 1.919803e+002 7.070379e+002 
1.078643e-002 1.749327e+002 6.536467e+002 
9.805847e-003 1.593419e+002 6.041995e+002 
